signal_date,ticker,market,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,flags,t5_return_pct,t10_return_pct
2026-03-20,6187,TPEx,半導體業,SURGE_ALPHA,68,2.09,9.93,9.93,1.0,69.3,819.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.09x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|RS:+10.4%|BREAKOUT_20D:819.00>763.00|RSI_HEALTHY:69.3|BB_WIDE:0.718,18.19,12.33
2026-03-20,6223,TPEx,半導體業,SURGE_ALPHA,57,1.62,5.32,0.0,0.81,66.7,3860.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.62x|CLOSE_STRONG:0.81|IND_HOT:91|POCKET_PIVOT|RS:+5.8%|RSI_HEALTHY:66.7|BB_SQUEEZE_EXPAND:BB:0.161→0.527,-5.05,1.55
2026-03-20,6245,TPEx,通信網路業,SURGE_ALPHA,72,1.56,3.19,1.82,0.95,60.9,68.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.56x|CLOSE_STRONG:0.95|IND_HOT:84|POCKET_PIVOT|GAP_FULL:1.8%|RS:+3.6%|BREAKOUT_20D:68.00>67.80|RSI_HEALTHY:60.9|BB_WIDE:0.132,0.88,3.68
2026-03-20,6530,TPEx,通信網路業,SURGE_ALPHA,72,1.7,9.91,5.08,1.0,56.8,88.69999694824219,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.70x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_FULL:5.1%|RS:+10.3%|BREAKOUT_20D:88.70>85.30|RSI_HEALTHY:56.8|BB_WIDE:0.269,5.98,7.67
2026-03-20,7828,TPEx,半導體業,SURGE_ALPHA,67,2.22,17.01,0.41,0.87,51.0,1410.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.22x|CLOSE_STRONG:0.87|IND_HOT:100|POCKET_PIVOT|RS:+17.4%|BREAKOUT_20D:1410.00>1255.00|RSI_WEAK:51.0|BB_SQUEEZE_EXPAND:BB:0.295→0.427,-1.06,-6.03
2026-03-23,1904,TSE,造紙工業,SURGE_BETA,48,2.99,4.56,-1.42,0.74,39.7,18.350000381469727,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.99x|CLOSE_HEALTHY:0.74|IND_HOT:83|POCKET_PIVOT|RS:+7.0%|RSI_WEAK:39.7|BB_WIDE:0.102,8.45,1.36
2026-03-23,1905,TSE,造紙工業,SURGE_BETA,43,5.65,6.84,0.43,0.68,41.1,12.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:5.65x|CLOSE_HEALTHY:0.68|IND_HOT:100|POCKET_PIVOT|RS:+9.3%|RSI_WEAK:41.1|BB_WIDE:0.124,35.2,12.8
2026-03-23,2889,TSE,金融保險業,SURGE_BETA,47,1.68,0.91,-1.21,0.8,47.8,16.700000762939453,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.68x|CLOSE_STRONG:0.80|IND_HOT:97|POCKET_PIVOT|RS:+3.4%|RSI_WEAK:47.8|BB_WIDE:0.113,-9.88,-8.08
2026-03-23,3023,TSE,電子零組件業,SURGE_ALPHA,63,3.72,1.48,-0.93,0.68,61.8,274.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.72x|CLOSE_HEALTHY:0.68|IND_HOT:93|POCKET_PIVOT|RS:+3.9%|BREAKOUT_20D:274.00>270.00|RSI_HEALTHY:61.8|BB_SQUEEZE_EXPAND:BB:0.114→0.220,-6.75,-0.55
2026-03-23,4903,TPEx,通信網路業,SURGE_ALPHA,61,4.65,9.89,-3.08,1.0,54.8,50.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.65x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|RS:+12.3%|BREAKOUT_20D:50.00>48.15|RSI_WEAK:54.8|BB_SQUEEZE_EXPAND:BB:0.145→0.199,-10.7,-9.4
2026-03-23,6207,TPEx,電子零組件業,SURGE_BETA,47,1.71,9.84,-1.0,1.0,25.4,54.70000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.71x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|RS:+12.3%|RSI_WEAK:25.4|BB_WIDE:0.174,-6.95,-4.02
2026-03-23,6530,TPEx,通信網路業,SURGE_ALPHA,71,3.4,9.92,1.24,1.0,61.4,97.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.40x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|GAP_FULL:1.2%|RS:+12.4%|BREAKOUT_20D:97.50>88.70|RSI_HEALTHY:61.4|BB_WIDE:0.333,-8.51,1.03
2026-03-23,6547,TPEx,生技醫療業,SURGE_ALPHA,66,10.91,9.88,0.0,1.0,84.4,54.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:10.91x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|RS:+12.3%|BREAKOUT_20D:54.50>49.60|RSI_HOT:84.4|BB_SQUEEZE_BREAK:BB:0.063→0.524,7.34,9.17
2026-03-23,6584,TPEx,電子零組件業,SURGE_ALPHA,55,2.88,2.19,-9.96,0.85,62.2,513.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.88x|CLOSE_STRONG:0.85|IND_HOT:96|RS:+4.6%|BREAKOUT_20D:513.00>502.00|RSI_HEALTHY:62.2|BB_WIDE:0.414,17.35,27.49
2026-03-23,8027,TPEx,電機機械,SURGE_ALPHA,57,3.72,9.86,-2.82,1.0,54.0,117.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.72x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|RS:+12.3%|BREAKOUT_20D:117.00>111.50|RSI_WEAK:54.0|BB_WIDE:0.292,23.08,16.67
2026-03-24,1309,TSE,塑膠工業,SURGE_BETA,51,3.93,0.5,-2.01,0.55,76.5,20.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.93x|CLOSE_SOFT:0.55|IND_HOT:92|POCKET_PIVOT|RS:+0.8%|BREAKOUT_20D:20.00>19.90|RSI_HOT:76.5|BB_WIDE:0.625,15.25,17.25
2026-03-24,1904,TSE,造紙工業,SURGE_BETA,48,2.42,1.63,1.91,0.67,49.4,18.649999618530273,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.42x|CLOSE_HEALTHY:0.67|IND_HOT:83|POCKET_PIVOT|RS:+2.0%|RSI_WEAK:49.4|BB_WIDE:0.106,4.02,0.27
2026-03-24,2351,TSE,半導體業,SURGE_ALPHA,76,8.33,7.56,3.36,0.72,69.1,102.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:8.33x|CLOSE_HEALTHY:0.72|IND_HOT:96|POCKET_PIVOT|GAP_FULL:3.4%|RS:+7.9%|BREAKOUT_20D:102.50>98.30|RSI_HEALTHY:69.1|BB_SQUEEZE_BREAK:BB:0.137→0.284,-7.9,14.15
2026-03-24,2484,TSE,電子零組件業,SURGE_ALPHA,56,2.23,9.91,2.8,1.0,41.6,29.399999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.23x|CLOSE_STRONG:1.00|IND_HOT:99|POCKET_PIVOT|GAP_PARTIAL:2.8%|RS:+10.2%|RSI_WEAK:41.6|BB_WIDE:0.202,-2.38,3.4
2026-03-24,2727,TSE,觀光餐旅,SURGE_ALPHA,76,2.83,4.48,1.79,1.0,55.1,233.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.83x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:1.8%|RS:+4.8%|BREAKOUT_20D:233.00>232.00|RSI_HEALTHY:55.1|BB_WIDE:0.086,-1.93,-1.93
2026-03-24,4147,TPEx,生技醫療業,SURGE_ALPHA,60,2.93,9.87,2.8,1.0,42.0,52.900001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.93x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:2.8%|RS:+10.2%|RSI_WEAK:42.0|BB_WIDE:0.111,-3.02,3.97
2026-03-24,4533,TPEx,電機機械,SURGE_BETA,53,1.66,6.92,2.99,0.68,38.9,34.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.66x|CLOSE_HEALTHY:0.68|IND_HOT:100|POCKET_PIVOT|GAP_FULL:3.0%|RS:+7.3%|RSI_WEAK:38.9|BB_WIDE:0.186,-9.71,-12.65
2026-03-25,2467,TSE,電子零組件業,SURGE_ALPHA,71,2.42,9.92,5.43,1.0,50.8,404.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.42x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_FULL:5.4%|RS:+7.4%|BREAKOUT_20D:404.50>401.00|RSI_WEAK:50.8|BB_WIDE:0.282,-1.48,33.99
2026-03-25,2889,TSE,金融保險業,SURGE_BETA,45,2.3,2.06,0.29,0.8,60.3,17.299999237060547,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.30x|CLOSE_HEALTHY:0.80|IND_HOT:84|POCKET_PIVOT|RS:-0.5%|RSI_HEALTHY:60.3|BB_WIDE:0.095,-13.29,-11.27
2026-03-25,3031,TSE,光電業,SURGE_ALPHA,63,7.34,6.55,2.84,0.76,68.8,24.399999618530273,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.34x|CLOSE_HEALTHY:0.76|IND_HOT:94|POCKET_PIVOT|GAP_PARTIAL:2.8%|RS:+4.0%|BREAKOUT_20D:24.40>24.05|RSI_HEALTHY:68.8|BB_WIDE:0.306,-6.56,16.19
2026-03-25,3062,TSE,通信網路業,SURGE_ALPHA,56,1.84,9.85,1.07,1.0,43.0,25.649999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.84x|CLOSE_STRONG:1.00|IND_HOT:91|POCKET_PIVOT|GAP_FULL:1.1%|RS:+7.3%|RSI_WEAK:43.0|BB_WIDE:0.188,27.1,18.71
2026-03-25,3413,TSE,半導體業,SURGE_ALPHA,66,2.28,7.83,2.67,0.97,56.1,323.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.28x|CLOSE_STRONG:0.97|IND_HOT:89|POCKET_PIVOT|GAP_FULL:2.7%|RS:+5.3%|RSI_HEALTHY:56.1|BB_WIDE:0.098,-8.81,-2.63
2026-03-25,4147,TPEx,生技醫療業,SURGE_BETA,48,3.93,4.73,6.81,0.53,52.4,55.400001525878906,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.93x|CLOSE_SOFT:0.53|IND_HOT:99|POCKET_PIVOT|RS:+2.2%|RSI_WEAK:52.4|BB_SQUEEZE_BREAK:BB:0.087→0.130,1.08,-0.72
2026-03-25,4510,TPEx,電機機械,SURGE_BETA,52,7.52,7.8,5.08,0.62,54.2,45.599998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:7.52x|CLOSE_HEALTHY:0.62|IND_HOT:95|POCKET_PIVOT|GAP_FULL:5.1%|RS:+5.3%|RSI_WEAK:54.2|BB_WIDE:0.150,-3.4,-10.2
2026-03-25,5425,TPEx,半導體業,SURGE_ALPHA,66,2.57,6.1,3.22,0.94,58.9,62.599998474121094,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.57x|CLOSE_STRONG:0.94|IND_HOT:83|POCKET_PIVOT|GAP_FULL:3.2%|RS:+3.6%|RSI_HEALTHY:58.9|BB_WIDE:0.153,-14.86,-9.9
2026-03-25,6788,TPEx,半導體業,SURGE_ALPHA,62,2.96,6.23,3.31,0.69,64.8,401.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.96x|CLOSE_HEALTHY:0.69|IND_HOT:84|POCKET_PIVOT|GAP_FULL:3.3%|RS:+3.7%|RSI_HEALTHY:64.8|BB_WIDE:0.254,-9.48,-8.98
2026-03-25,6761,TPEx,電子零組件業,SURGE_ALPHA,81,2.26,9.25,5.78,0.94,63.5,183.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.26x|CLOSE_STRONG:0.94|IND_HOT:90|POCKET_PIVOT|GAP_FULL:5.8%|RS:+6.7%|BREAKOUT_20D:183.00>175.25|RSI_HEALTHY:63.5|BB_SQUEEZE_EXPAND:BB:0.162→0.213,-13.11,5.19
2026-03-25,8289,TPEx,電子零組件業,SURGE_BETA,53,2.03,5.72,1.09,0.72,50.6,38.79999923706055,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.03x|CLOSE_HEALTHY:0.72|IND_HOT:84|POCKET_PIVOT|GAP_PARTIAL:1.1%|RS:+3.2%|RSI_WEAK:50.6|BB_WIDE:0.273,-4.51,-2.71
2026-03-26,1524,TSE,汽車工業,SURGE_ALPHA,57,5.06,3.53,2.52,0.62,57.7,29.39084815979004,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:5.06x|CLOSE_HEALTHY:0.62|IND_HOT:94|POCKET_PIVOT|GAP_FULL:2.5%|RS:+3.8%|RSI_HEALTHY:57.7|BB_WIDE:0.096,-2.27,-1.14
2026-03-26,1528,TSE,電機機械,SURGE_BETA,48,2.81,0.65,-1.74,0.61,54.1,23.149999618530273,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.81x|CLOSE_HEALTHY:0.61|IND_HOT:81|POCKET_PIVOT|RS:+1.0%|RSI_WEAK:54.1|BB_WIDE:0.129,9.94,18.14
2026-03-26,2231,TSE,汽車工業,SURGE_ALPHA,67,6.15,9.62,2.88,1.0,66.6,114.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:6.15x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:2.9%|RS:+9.9%|BREAKOUT_20D:114.00>108.50|RSI_HEALTHY:66.6|BB_WIDE:0.389,-1.75,9.21
2026-03-26,2305,TSE,電腦及週邊設備業,SURGE_ALPHA,67,3.52,9.86,-0.34,1.0,66.9,16.149999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.52x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|RS:+10.2%|BREAKOUT_20D:16.15>15.50|RSI_HEALTHY:66.9|BB_SQUEEZE_EXPAND:BB:0.196→0.299,0.31,22.6
2026-03-26,2313,TSE,電子零組件業,SURGE_ALPHA,58,1.94,6.74,2.17,0.63,59.5,245.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.94x|CLOSE_HEALTHY:0.63|IND_HOT:96|POCKET_PIVOT|GAP_FULL:2.2%|RS:+7.0%|RSI_HEALTHY:59.5|BB_WIDE:0.281,5.91,13.65
2026-03-26,2355,TSE,電子零組件業,SURGE_ALPHA,72,1.87,9.9,2.0,1.0,57.4,49.400001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.87x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|GAP_FULL:2.0%|RS:+10.2%|BREAKOUT_20D:49.40>49.30|RSI_HEALTHY:57.4|BB_WIDE:0.206,4.66,6.48
2026-03-26,2419,TSE,通信網路業,SURGE_BETA,51,6.14,9.92,0.83,1.0,50.2,33.25,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.14x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:0.8%|RS:+10.2%|RSI_WEAK:50.2|BB_WIDE:0.168,-1.2,6.32
2026-03-26,2467,TSE,電子零組件業,SURGE_BETA,54,3.01,2.35,0.12,0.68,51.1,414.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.01x|CLOSE_HEALTHY:0.68|IND_HOT:88|POCKET_PIVOT|RS:+2.7%|BREAKOUT_20D:414.00>404.50|RSI_WEAK:51.1|BB_WIDE:0.231,-5.31,32.61
2026-03-26,3149,TSE,光電業,SURGE_BETA,49,1.9,5.67,-0.11,0.58,26.5,46.599998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.90x|CLOSE_SOFT:0.58|IND_HOT:97|POCKET_PIVOT|RS:+6.0%|RSI_WEAK:26.5|BB_SQUEEZE_BREAK:BB:0.180→0.274,-6.65,-10.62
2026-03-26,4971,TPEx,半導體業,SURGE_ALPHA,66,2.97,9.81,3.97,1.0,58.8,526.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.97x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|GAP_FULL:4.0%|RS:+10.1%|RSI_HEALTHY:58.8|BB_WIDE:0.279,7.22,28.9
2026-03-26,6147,TPEx,半導體業,SURGE_ALPHA,66,3.3,9.89,3.81,1.0,72.4,77.80000305175781,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.30x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:3.8%|RS:+10.2%|BREAKOUT_20D:77.80>73.40|RSI_HOT:72.4|BB_WIDE:0.521,7.97,49.74
2026-03-27,1582,TSE,電子零組件業,SURGE_ALPHA,61,3.14,9.68,1.4,1.0,52.7,102.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.14x|CLOSE_STRONG:1.00|IND_HOT:94|POCKET_PIVOT|GAP_PARTIAL:1.4%|RS:+10.4%|BREAKOUT_20D:102.00>101.00|RSI_WEAK:52.7|BB_WIDE:0.285,2.94,0.49
2026-03-27,1723,TSE,化學工業,SURGE_ALPHA,71,4.69,9.95,9.81,1.0,59.0,80.69999694824219,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.69x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:9.8%|RS:+10.6%|BREAKOUT_20D:80.70>78.70|RSI_HEALTHY:59.0|BB_WIDE:0.185,5.08,0.87
2026-03-27,1905,TSE,造紙工業,SURGE_ALPHA,66,14.47,10.0,4.64,1.0,71.1,15.399999618530273,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:14.47x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:4.6%|RS:+10.7%|BREAKOUT_20D:15.40>14.00|RSI_HOT:71.1|BB_WIDE:0.303,-4.87,-7.79
2026-03-27,1909,TSE,造紙工業,SURGE_ALPHA,67,4.84,3.12,2.11,1.0,61.2,10.25,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.84x|CLOSE_STRONG:1.00|IND_HOT:83|POCKET_PIVOT|GAP_PARTIAL:2.1%|RS:+3.8%|BREAKOUT_20D:10.25>10.20|RSI_HEALTHY:61.2|BB_WIDE:0.127,-3.9,-4.49
2026-03-27,2305,TSE,電腦及週邊設備業,SURGE_ALPHA,66,5.38,7.12,0.93,0.89,73.0,17.299999237060547,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:5.38x|CLOSE_STRONG:0.89|IND_HOT:99|POCKET_PIVOT|GAP_PARTIAL:0.9%|RS:+7.8%|BREAKOUT_20D:17.30>16.15|RSI_HOT:73.0|BB_SQUEEZE_EXPAND:BB:0.211→0.356,-6.94,3.47
2026-03-27,2355,TSE,電子零組件業,SURGE_ALPHA,58,5.28,2.23,-0.51,0.78,62.2,50.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:5.28x|CLOSE_HEALTHY:0.78|IND_WARM:78|POCKET_PIVOT|RS:+2.9%|BREAKOUT_20D:50.50>49.40|RSI_HEALTHY:62.2|BB_SQUEEZE_EXPAND:BB:0.175→0.240,-0.2,2.18
2026-03-27,2367,TSE,電子零組件業,SURGE_BETA,45,3.59,3.85,-1.59,0.51,57.9,78.19999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.59x|CLOSE_SOFT:0.51|IND_HOT:87|POCKET_PIVOT|RS:+4.5%|RSI_HEALTHY:57.9|BB_WIDE:0.222,-8.31,-7.93
2026-03-27,2419,TSE,通信網路業,SURGE_ALPHA,71,10.05,6.47,-0.15,0.91,62.7,35.400001525878906,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:10.05x|CLOSE_STRONG:0.91|IND_HOT:91|POCKET_PIVOT|RS:+7.1%|BREAKOUT_20D:35.40>34.20|RSI_HEALTHY:62.7|BB_SQUEEZE_BREAK:BB:0.137→0.226,-5.08,-2.97
2026-03-27,2484,TSE,電子零組件業,SURGE_ALPHA,57,6.75,9.96,-2.14,1.0,52.6,30.899999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.75x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|RS:+10.6%|BREAKOUT_20D:30.90>30.60|RSI_WEAK:52.6|BB_WIDE:0.181,-5.83,11.49
2026-03-27,2897,TSE,金融保險業,SURGE_ALPHA,65,2.13,1.61,-0.1,0.64,57.0,10.100000381469727,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.13x|CLOSE_HEALTHY:0.64|IND_HOT:95|POCKET_PIVOT|RS:+2.3%|BREAKOUT_20D:10.10>10.05|RSI_HEALTHY:57.0|BB_WIDE:0.044,-0.5,2.48
2026-03-27,3013,TSE,電腦及週邊設備業,SURGE_BETA,52,2.76,9.84,-4.56,1.0,44.2,106.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.76x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|RS:+10.5%|RSI_WEAK:44.2|BB_WIDE:0.189,-8.02,-2.36
2026-03-27,3026,TSE,電子零組件業,SURGE_BETA,54,11.1,3.07,-5.8,0.72,82.5,151.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:11.10x|CLOSE_HEALTHY:0.72|IND_HOT:83|POCKET_PIVOT|RS:+3.7%|BREAKOUT_20D:151.00>146.50|RSI_HOT:82.5|BB_WIDE:0.446,0.66,51.99
2026-03-27,4760,TPEx,其他電子業,SURGE_ALPHA,68,2.14,6.19,-0.52,1.0,58.5,201.28244018554688,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.14x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|RS:+6.9%|BREAKOUT_20D:201.28>198.35|RSI_HEALTHY:58.5|BB_WIDE:0.210,2.84,33.15
2026-03-27,4971,TPEx,半導體業,SURGE_ALPHA,67,4.55,9.89,-3.8,1.0,63.9,578.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.55x|CLOSE_STRONG:1.00|IND_HOT:99|POCKET_PIVOT|RS:+10.6%|BREAKOUT_20D:578.00>564.00|RSI_HEALTHY:63.9|BB_SQUEEZE_EXPAND:BB:0.251→0.348,4.15,20.42
2026-03-30,1307,TSE,塑膠工業,SURGE_GAMMA,35,1.53,1.9,-0.44,0.55,58.0,34.79999923706055,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.53x|CLOSE_SOFT:0.55|IND_COLD:42|POCKET_PIVOT|RS:+3.7%|RSI_HEALTHY:58.0|BB_WIDE:0.076,-8.62,-8.05
2026-03-30,1303,TSE,塑膠工業,SURGE_BETA,42,1.54,9.7,-2.83,0.98,50.1,81.4000015258789,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.54x|CLOSE_STRONG:0.98|IND_WARM:75|POCKET_PIVOT|RS:+11.5%|RSI_WEAK:50.1|BB_WIDE:0.237,4.55,8.72
2026-03-30,1326,TSE,塑膠工業,SURGE_ALPHA,56,2.35,9.94,0.68,1.0,53.7,48.650001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.35x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+11.7%|RSI_WEAK:53.7|BB_WIDE:0.150,-7.3,3.6
2026-03-30,1723,TSE,化學工業,SURGE_ALPHA,57,3.57,9.91,9.91,1.0,71.8,88.69999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.57x|CLOSE_STRONG:1.00|IND_HOT:97|POCKET_PIVOT|RS:+11.7%|BREAKOUT_20D:88.70>80.70|RSI_HOT:71.8|BB_WIDE:0.262,-11.95,-7.67
2026-03-30,2355,TSE,電子零組件業,SURGE_ALPHA,57,2.89,1.78,-1.98,0.63,72.1,51.400001525878906,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.89x|CLOSE_HEALTHY:0.63|IND_HOT:90|POCKET_PIVOT|RS:+3.6%|RSI_HOT:72.1|BB_SQUEEZE_BREAK:BB:0.175→0.275,1.17,0.19
2026-03-30,3545,TSE,半導體業,SURGE_BETA,52,4.88,9.96,-1.55,1.0,60.6,49.70000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.88x|CLOSE_STRONG:1.00|IND_HOT:99|POCKET_PIVOT|RS:+11.8%|RSI_HEALTHY:60.6|BB_WIDE:0.226,-0.6,-2.41
2026-03-30,3704,TSE,通信網路業,SURGE_GAMMA,35,3.21,0.3,-2.57,0.62,64.0,33.150001525878906,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.21x|CLOSE_HEALTHY:0.62|IND_HOT:88|RS:+2.1%|RSI_HEALTHY:64.0|BB_WIDE:0.110,3.62,10.56
2026-03-30,7822,TPEx,半導體業,SURGE_BETA,54,2.02,5.94,-7.5,0.79,68.4,1695.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.02x|CLOSE_HEALTHY:0.79|IND_HOT:95|POCKET_PIVOT|RS:+7.7%|RSI_HEALTHY:68.4|BB_WIDE:0.464,7.67,0.88
2026-03-30,6175,TPEx,電子零組件業,SURGE_BETA,53,2.84,9.92,5.84,1.0,59.2,49.849998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.84x|CLOSE_STRONG:1.00|IND_HOT:99|GAP_FULL:5.8%|RS:+11.7%|RSI_HEALTHY:59.2|BB_WIDE:0.240,0.9,25.18
2026-03-30,6683,TPEx,半導體業,SURGE_ALPHA,61,4.64,9.75,5.42,1.0,73.7,1520.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.64x|CLOSE_STRONG:1.00|IND_HOT:95|POCKET_PIVOT|GAP_PARTIAL:5.4%|RS:+11.5%|BREAKOUT_20D:1520.00>1385.00|RSI_HOT:73.7|BB_WIDE:0.683,-4.61,25.66
2026-03-30,8042,TPEx,電子零組件業,SURGE_GAMMA,39,1.69,9.92,0.76,1.0,51.9,57.599998474121094,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.69x|CLOSE_STRONG:1.00|IND_HOT:100|GAP_PARTIAL:0.8%|RS:+11.7%|RSI_WEAK:51.9|BB_WIDE:0.140,-5.21,12.15
2026-03-31,3305,TSE,其他電子業,SURGE_BETA,45,2.23,2.88,-0.96,0.5,51.9,107.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.23x|CLOSE_SOFT:0.50|IND_HOT:100|POCKET_PIVOT|RS:+5.3%|RSI_WEAK:51.9|BB_WIDE:0.125,1.4,13.08
2026-03-31,6127,TPEx,電子零組件業,SURGE_BETA,44,2.03,6.67,0.36,0.81,61.7,43.95000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.03x|CLOSE_STRONG:0.81|IND_HOT:100|RS:+9.1%|RSI_HEALTHY:61.7|BB_WIDE:0.379,-11.49,16.72
